x,y,z,arm_id,arm,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg
0.28999618398802696,0.20500464110022584,0.2000035538589102,1,right,29.660600713247796,-58.48262839004302,-45.961858379012064,83.64326445718473,6.651988834474847,-0.3307905925584633
0.28999615537710544,0.2054401007883296,0.20000292746743176,1,right,29.607025307604925,-58.44504506786538,-45.956055741252314,83.5573207879151,6.58802064081888,-0.3341140543801664
0.2899920362906554,0.20674361667589705,0.2000038843098535,1,right,29.446842855256413,-58.332098014831104,-45.938491371798776,83.29948904517592,6.396176421695689,-0.34409914116582196
0.28998780200434293,0.20886980887426457,0.19999678559259582,1,right,29.18947633826585,-58.140479678545674,-45.906501668850886,82.86975783238913,6.077535439390167,-0.3609969000225546
0.28999401726804763,0.2117968188310656,0.20000358361915482,1,right,28.84442837558669,-57.871706978956354,-45.85954895239107,82.26811962187875,5.6345480827884575,-0.3848932220087698
0.2900035914314329,0.21544393379732746,0.20000437052410866,1,right,28.425354533293827,-57.51842692424019,-45.79212730972531,81.49457971958147,5.066900817325042,-0.4159883873602523
0.2900144719700166,0.21974368844924083,0.20001221749618295,1,right,27.94558247810736,-57.08079100036801,-45.701077808859246,80.55164324467448,4.379934881509771,-0.45380701236877874
0.29001246774576045,0.22456276782077872,0.2000046465076511,1,right,27.42265836179202,-56.55484072539276,-45.579610238584856,79.44579942915341,3.581587081751943,-0.4971308587516992
0.29002472740662066,0.22983808430717526,0.20003256056344845,1,right,26.873686689722064,-55.95011423164154,-45.4280151776037,78.18420965857626,2.6834250416326104,-0.5451706388026505
0.2900472472012083,0.23507120317418792,0.20000277624381912,1,right,26.351243763196695,-55.28780928235197,-45.24366445942632,76.84847676641384,1.7384441896907195,-0.5949732697152351
0.2900368769811751,0.2399050720174742,0.19999098731084394,1,right,25.879352198347572,-54.641932174559024,-45.04934038577874,75.55623421710487,0.8386555869064705,-0.6418192811072656
0.29004108386824895,0.24390021789302138,0.19998871038797214,1,right,25.50360150926592,-54.07832426432699,-44.86793108568116,74.43577065307906,0.07012904317792859,-0.6810205460248057
0.28999577156382816,0.24716484304966826,0.19998681820259379,1,right,25.19470825944446,-53.59851936585142,-44.704632975853556,73.48717068681013,-0.5720698976924645,-0.7128826436187709
0.2899896223670425,0.24974227671858135,0.1999922528010732,1,right,24.96129490762764,-53.20550782367255,-44.56460522550041,72.70868034026874,-1.0899399029426453,-0.7376338206676666
0.2899992713326321,0.25169386403445704,0.19999958237531001,1,right,24.789971941220564,-52.898895849404596,-44.45174105745095,72.10199271221146,-1.4902841605614323,-0.7567135429909887
0.28999401910298206,0.2530634862902023,0.19999930020381917,1,right,24.668789387662404,-52.677820395883884,-44.36818142390101,71.66720105452042,-1.7762055097432585,-0.7703293346609573
0.28999192033493487,0.253873039302303,0.19999335794522186,1,right,24.59787209317634,-52.543249767335155,-44.31624068531872,71.40429444039489,-1.948368660535664,-0.7784837046025253
0.2897755036356684,0.25435654901828775,0.19999051014791003,1,right,24.514909339124692,-52.477173137406176,-44.29045081152361,71.27438393907369,-2.031639530041252,-0.7846065753807357
0.2889724324856985,0.254855513925573,0.1999909943142274,1,right,24.31956738189727,-52.44942860219249,-44.27922793510652,71.21623468797915,-2.063387612509381,-0.7942464569476989
0.2879023033248277,0.2550214899036862,0.19999505697641162,1,right,24.10198571152437,-52.49587015301531,-44.2966669591816,71.30135456989655,-1.9993208387719226,-0.8020898249403163
0.286468842345148,0.2550245809807388,0.20000063388144151,1,right,23.82835931660892,-52.59311168596063,-44.33322347223623,71.4838420953083,-1.868308493223822,-0.810337853316199
0.28444347973693596,0.2550259295317619,0.20000448063831017,1,right,23.440119981425354,-52.72670510714414,-44.38234849079787,71.7347353199484,-1.6867240227174403,-0.8217872796626123
0.281834801934248,0.2550224423686732,0.20000878021210905,1,right,22.93726758568101,-52.89434838020928,-44.44246122455124,72.04849985874893,-1.4573517681410257,-0.8362560824659435
