x,y,z,arm_id,arm,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg
0.27501449734081396,0.17999119020150817,0.2000237904939874,1,right,29.47804632527764,-61.51936042807321,-44.57897465429126,88.44118868794452,11.583291744387967,-0.27892688140866434
0.2750179161622471,0.1804064160407757,0.20001720377443538,1,right,29.420750545764555,-61.496183102733625,-44.58055746671094,88.3742916053083,11.532302169920692,-0.28174602997265574
0.27502344108475085,0.1816526969843557,0.20000096413958107,1,right,29.24886320722531,-61.42665112671485,-44.58530590397001,88.17360035739964,11.379333446518864,-0.29020347566462995
0.2750209683414452,0.18373912850531438,0.19998525631096956,1,right,28.96239050861058,-61.3102502818883,-44.59300955141818,87.83737914165553,11.123229515020702,-0.30432467023206533
0.27500467135087825,0.18670135981379726,0.19998484603281677,1,right,28.561357348607974,-61.14396574642904,-44.60283284840433,87.35757874996487,10.75827478060616,-0.32429110139071776
0.27499950721708577,0.1906080450374812,0.1999993613100537,1,right,28.051708325129315,-60.914296484813455,-44.61108229522961,86.71055020612619,10.266803740398908,-0.35075663658763206
0.2750008970056699,0.19534843522479287,0.19999795153413336,1,right,27.45735651988198,-60.60670022124758,-44.60934050032115,85.89174609348596,9.648069719199428,-0.3835003610922567
0.275007915508562,0.20083748621753983,0.19999056593240716,1,right,26.799180291595857,-60.21614839435675,-44.592630257708464,84.90108680240633,8.905418714264831,-0.42225277699910296
0.2750098209046387,0.20700465102677634,0.2000000170834491,1,right,26.092884785261646,-59.73996967838059,-44.556472227575526,83.73851166635382,8.042662189589445,-0.4668098289299526
0.27500636626742175,0.21364332850962028,0.19999639330109062,1,right,25.36955044508206,-59.170533378655634,-44.49110454782092,82.41496688154407,7.069934280731393,-0.516526679513392
0.2750112347387325,0.22065065593362682,0.19998031374039,1,right,24.647869648312476,-58.50281458592533,-44.38973008347505,80.92908890454532,5.991602609774644,-0.570830392025224
0.2750063287869761,0.2280101101653319,0.20001045475421256,1,right,23.92861280094851,-57.74308275325844,-44.25107472077359,79.28131376636512,4.812301427143101,-0.6296264062078857
0.27500227384720066,0.2353691974516035,0.19999889714883548,1,right,23.248352422337526,-56.88979049601571,-44.06330902701613,77.50535289192425,3.5582671480996875,-0.6910557530097752
0.2750003079403074,0.24288617528728076,0.19999830207502256,1,right,22.590956015820048,-55.93139237490103,-43.82004251174704,75.55816212225952,2.2063483943561057,-0.7564349894753405
0.2749990286428102,0.24996535499990524,0.200000818101983,1,right,22.003646414764273,-54.938369649213584,-43.53397538772268,73.58085193269956,0.8578123482387925,-0.8208344387365524
0.2750060222096842,0.2560343272782406,0.20000340023266439,1,right,21.524542421312653,-54.00898072733914,-43.23571604388756,71.75539276623488,-0.36453282521723024,-0.8783741840482664
0.27500493852293106,0.26116470870338987,0.19999776968079885,1,right,21.13358398588118,-53.1591671965191,-42.93731143555679,70.10182771695887,-1.4522387522366067,-0.9291709382246512
0.2750009573691899,0.2654944831314595,0.20000116681109825,1,right,20.813514641336447,-52.39636989017645,-42.64881510677319,68.62009057726203,-2.4089863044279882,-0.9736416732502496
0.27499816622959194,0.269056219214922,0.19995156344204806,1,right,20.557207281089248,-51.714739335419516,-42.37189272394366,67.31024472875812,-3.240590651765811,-1.0119668475435173
0.274999384493524,0.2720626116890367,0.19997319616734666,1,right,20.346209573560543,-51.13318669659662,-42.12451300874523,66.17236989299339,-3.9479453977566923,-1.0446579952271966
0.27500702223648693,0.2745137678513697,0.19999963876937094,1,right,20.178487169022393,-50.64182541728874,-41.905565485261036,65.20635272603982,-4.540284844273362,-1.0719382856359736
0.27501089713633686,0.2764334662011296,0.19999662389038353,1,right,20.048608646946747,-50.23532582505972,-41.71680719696948,64.41222854267932,-5.023177622417463,-1.0940327849376499
0.2750091563795846,0.27789462047112207,0.1999943908493358,1,right,19.94997103235755,-49.91801882062178,-41.5647365552488,63.78998716454177,-5.39734185914399,-1.1111398504515912
0.2750047723170883,0.278931288512093,0.19999443576380832,1,right,19.87997404733939,-49.6889444434506,-41.45280065561707,63.339626725160564,-5.666222604708201,-1.123428498624747
0.2749995053995353,0.2795679597988783,0.19999816179991312,1,right,19.83674414717804,-49.54732106055866,-41.383517070515786,63.061152416752314,-5.832409740719026,-1.1310235652295282
0.2749006390205294,0.279867254182367,0.19998677586358204,1,right,19.798797044122654,-49.48237837346361,-41.35143025855228,62.93675349862927,-5.906173980483381,-1.1350345110559747
0.2742300951661751,0.2800912378798224,0.19989003595722302,1,right,19.660950928112737,-49.44512609764614,-41.33099951406543,62.88651924790465,-5.932843411367886,-1.1407180344845769
0.27319738423868867,0.2801605613368771,0.19980388723517195,1,right,19.466563284984748,-49.47119974081278,-41.344656472009596,62.96059908017515,-5.885458439779607,-1.1483579950449
0.2723849725523748,0.2800865019965759,0.1998992545588596,1,right,19.321709834102304,-49.575378626608455,-41.407007376054516,63.1518550773912,-5.773615308893326,-1.158174531372605
0.2715915994009936,0.2800403763619906,0.1999627781548055,1,right,19.178256463105164,-49.6601892013559,-41.457492167390626,63.311113119933964,-5.679899423776273,-1.1670556857180856
0.270353291572159,0.28016484953701043,0.19984164145147304,1,right,18.941289744178647,-49.67314036196988,-41.462782261542635,63.36663579747925,-5.6420685246333075,-1.1757280262213876
0.26894208560769794,0.2803344071779881,0.19970440752690397,1,right,18.668979609498866,-49.68095968495237,-41.464433665693115,63.41385683301749,-5.606167964475693,-1.184897349702446
0.2680742648330542,0.28033628734669913,0.19971193741396132,1,right,18.507645954556214,-49.7388765579627,-41.49702472133722,63.528661294039914,-5.534290543336801,-1.1926270608994136
0.2673480045704592,0.28017169023436433,0.19985694837342252,1,right,18.382691995654437,-49.870042514728134,-41.57341233727239,63.759996747943084,-5.396137597465546,-1.2024811246935707
0.26672893351692734,0.2800598549805662,0.19995303142451792,1,right,18.27417234715761,-49.9653108567115,-41.6286861956877,63.930464544225956,-5.293957267062152,-1.210255486310506
0.2657257770095841,0.2801209181745749,0.19988709776007124,1,right,18.08306276236487,-49.9912096365414,-41.64182873298233,63.99885725827181,-5.249487222188752,-1.2179570745395831
0.2642761969064971,0.2802917783345112,0.19974798052976536,1,right,17.80138560413083,-49.99488046791961,-41.6407769845909,64.03833258813427,-5.218423596330516,-1.2273801463033713
0.2632187177457721,0.2803430822586747,0.19971965685562015,1,right,17.59995469230758,-50.03737894447132,-41.663039905714136,64.12918835645095,-5.158443522402829,-1.2357991564342259
