x,y,z,arm_id,arm,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg
0.24999859514414285,0.2299895529899109,0.19999918314686838,1,right,18.229546757813328,-57.61821536962292,-45.76483698833117,81.68624086442806,5.1253425431557975,-0.10155203427840132
0.2500049837539591,0.23035231115445418,0.19999818232156213,1,right,18.203810190344115,-57.579614794117845,-45.75669875185555,81.60029719515843,5.066355613405315,-0.1039191266041774
0.25001998730041664,0.2314397357699247,0.19999852224124676,1,right,18.126168587296178,-57.463810949639075,-45.732240946637454,81.34246742481912,4.889384650334139,-0.11104425784440569
0.2500153460376391,0.2332483658902503,0.20000628495101824,1,right,17.991852737289953,-57.27038112116836,-45.690594013462885,80.91275781285343,4.594348364093629,-0.12322625148180257
0.2500173812113454,0.23570991996880478,0.20000069528216025,1,right,17.8139710092909,-56.993957986303265,-45.62722078071849,80.31116168105352,4.182452277278736,-0.14025385230917817
0.2500151421291133,0.2387972670543073,0.19999399104174553,1,right,17.594608839923566,-56.63425877097402,-45.54002817910893,79.53767652519483,3.6556360815856284,-0.16199872975049287
0.24999578676895662,0.24244730452603214,0.19998136754514395,1,right,17.338306630904682,-56.18862007733544,-45.424299933128225,78.59230485120199,3.0185703189196333,-0.188120471657239
0.24998667180977352,0.24663241111997858,0.19999807327710853,1,right,17.05591059889062,-55.65984040995706,-45.278775566959794,77.47535102452467,2.2733368204767146,-0.21858227744035993
0.24998253415983,0.2511697049147285,0.1999940210811654,1,right,16.760869477487432,-55.04490129373934,-45.095645884434305,76.20308412676508,1.4313515568794046,-0.2528154254755166
0.24997998560805518,0.2559536486830641,0.19998429358463776,1,right,16.4607500868603,-54.35356095110812,-44.87356760981514,74.79213171287545,0.5085792192623706,-0.29016215247289456
0.24999992944494548,0.2608361944787202,0.1999775288724522,1,right,16.16969436779069,-53.601390694811045,-44.61343243055567,73.27146016544519,-0.4717366009228663,-0.3296124478128376
0.24999181172575646,0.2652141734513276,0.20000187365563768,1,right,15.912029268050976,-52.894293586108496,-44.35310591645803,71.84683729093689,-1.3814863147196383,-0.36651752970652696
0.2500082425927969,0.26958097346413695,0.20000802401412618,1,right,15.667742575460158,-52.137815651830266,-44.055075537011554,70.33744514253296,-2.3337245747509567,-0.40556923122243316
0.2500033503713901,0.27415761738709654,0.20000720688897236,1,right,15.415257504149398,-51.29188016025939,-43.69774321183269,68.6561658141785,-3.3778655009204983,-0.4491469365361508
0.25000435014781147,0.2786494984108639,0.2000079088007588,1,right,15.176182797270435,-50.40567015596948,-43.29480453315007,66.89097927941852,-4.450478430071968,-0.49420718932125424
0.24999068665721197,0.28247654322602567,0.2000042526012279,1,right,14.975392665424177,-49.601607880993576,-42.901817852717826,65.28137247944329,-5.405772517388902,-0.534662085429964
0.24999699876502393,0.28570055939191075,0.20001515147176469,1,right,14.81356226452442,-48.890573084794354,-42.53116691315773,63.84211033560929,-6.2396474100624415,-0.5702345252545027
0.2500767942885605,0.2884022153539958,0.20000385775838536,1,right,14.694570162171017,-48.25408783535506,-42.17931938565757,62.54906681579179,-6.976285894768391,-0.6032233110723982
0.2500008444287891,0.2910609322642729,0.19998942241515305,1,right,14.550790682858924,-47.6070978525831,-41.80000936830674,61.21797498906471,-7.714990081427348,-0.6366979278892356
0.24999497123236955,0.29387180777888045,0.19998737605570988,1,right,14.415182078907323,-46.892889742850464,-41.35230488250622,59.715069309681546,-8.517518761534246,-0.6715533891614313
0.24999838499475233,0.2967889719699629,0.1999888028446455,1,right,14.278765646915629,-46.11568331280917,-40.8266476385255,58.04026363262174,-9.378783878925262,-0.7092394400002848
0.2499876975159063,0.29975057596557475,0.19998385935088014,1,right,14.140291450074075,-45.28458523076267,-40.21213739230499,56.19355888166916,-10.284223911886324,-0.7493097703427939
0.24998995851116054,0.30271877919934903,0.19999894570152013,1,right,14.006426670809503,-44.4168804810148,-39.49916269465527,54.17495466729562,-11.214405240126615,-0.7909497765208625
0.2500002689630052,0.30542540003186647,0.2000080798962817,1,right,13.887991946560986,-43.589102876301055,-38.73015733684806,52.13760356214521,-12.083074887459563,-0.8311300223633584
0.2500059518064168,0.30766753500163563,0.19998978667139122,1,right,13.790882865450913,-42.87340040990328,-37.97185164372507,50.25765466527914,-12.814375790551757,-0.8664167242859022
0.2500081183126877,0.30957017062040415,0.20000163776637836,1,right,13.709064325290955,-42.269120930634074,-37.239644762942596,48.53371598021907,-13.416505267126102,-0.8964589303756855
0.25000776602389596,0.31114226922215776,0.20000217290747088,1,right,13.641805760932654,-41.77052007134931,-36.54199775146902,46.97984913320954,-13.89801277993502,-0.9217230481345329
0.24998226279632974,0.31247675576064265,0.20003421586140854,1,right,13.580820230471506,-41.371005257509424,-35.89450353886706,45.597851720858515,-14.273553239292943,-0.9425692420202584
0.24997662913840815,0.3135511267648461,0.20003704120305313,1,right,13.534674163713678,-41.057067318964585,-35.29795741281586,44.38769398647404,-14.554415281960289,-0.9587881774579259
0.24999063213183043,0.31439836247477193,0.20001127269628513,1,right,13.501699074217877,-40.81310257561364,-34.763918389818684,43.349413112173856,-14.760320669450529,-0.9711839565068596
0.24999608521763972,0.3150842550736179,0.19999808480914938,1,right,13.474108961797874,-40.63053074932114,-34.30593861972625,42.48301157487231,-14.906048151958856,-0.980798807600847
0.24999585328047083,0.31562209982558886,0.19999333385485651,1,right,13.451774632003529,-40.49868580223336,-33.93046912941879,41.7884901749862,-15.004933852646023,-0.9880187061314302
0.2499934677670596,0.31602009879798454,0.1999933866305747,1,right,13.434911731860524,-40.40320556459877,-33.64577509491424,41.265853944861696,-15.074730316282054,-0.9933262666500251
0.2499909623267649,0.31628396381509843,0.19999532387487726,1,right,13.423594790567222,-40.33912736720582,-33.45471272440157,40.91510505327646,-15.12157175368312,-0.9968882488885606
0.24995910984414427,0.3165512477578369,0.20012727540282438,1,right,13.407091255998147,-40.31165519996871,-33.361075995303835,40.71761402813719,-15.15456000085377,-0.999411937763569
